flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
544205.5,20.674566,0,0.0017155828,659.3516408384216,250.2648993037258,1800,526899.5,19.886843,2201.3035,1.233165,544205.5,20.674566,0,,,,,659.3516408384216,3.516869e-05,250.2648993037258,5.3234242e-05,-0.0004689436,0.006808142
544161.56,20.673971,0,0.0017161182,659.351558330641,250.2646586195752,1801,526895.3,19.886166,2199.6514,1.2316223,544161.56,20.673971,0,,,,,659.351558330641,3.5166628e-05,250.2646586195752,5.3222e-05,-0.0005438486,0.0068539972
544166.6,20.66691,0,0.0017166535,659.351772276863,250.26474026539802,1802,526862.5,19.884369,2201.143,1.2286059,544166.6,20.66691,0,,,,,659.351772276863,3.5170964e-05,250.26474026539802,5.323104e-05,-0.00033508037,0.0067919632
544071.6,20.667305,0,0.0017171887,659.3517581871863,250.26476733268711,1803,526787.7,19.884365,2195.809,1.2299669,544071.6,20.667305,0,,,,,659.3517581871863,3.5172507e-05,250.26476733268711,5.3229218e-05,-0.000335072,0.0069140303
544105.8,20.668001,0,0.0017177238,659.3516848718014,250.26439160323923,1804,526781.75,19.883585,2201.1494,1.2338986,544105.8,20.668001,0,,,,,659.3516848718014,3.517451e-05,250.26439160323923,5.3243984e-05,-0.00045369985,0.0063916696
544043.9,20.669832,0,0.0017182588,659.3517639740721,250.26466921061515,1805,526754.0,19.882769,2198.3806,1.2336376,544043.9,20.669832,0,,,,,659.3517639740721,3.517508e-05,250.26466921061515,5.323403e-05,-0.0002979439,0.0067420327
544063.1,20.662699,0,0.0017187938,659.3514761702174,250.2642454763294,1806,526739.06,19.883034,2198.7322,1.2336004,544063.1,20.662699,0,,,,,659.3514761702174,3.5178677e-05,250.2642454763294,5.3252297e-05,-0.0006518711,0.006175424
544226.94,20.673973,0,0.0017193285,659.351605209268,250.26448599372202,1807,526924.9,19.885223,2198.137,1.2328732,544226.94,20.673973,0,,,,,659.351605209268,3.516723e-05,250.26448599372202,5.3220483e-05,-0.00046317297,0.006697378
544134.3,20.65282,0,0.0017198632,659.3516730632831,250.26407186500296,1808,526796.9,19.883585,2197.9854,1.229606,544134.3,20.65282,0,,,,,659.3516730632831,3.517319e-05,250.26407186500296,5.3243788e-05,-0.00044749063,0.006151093
544172.0,20.67033,0,0.0017203977,659.3517106084248,250.26439988967917,1809,526888.3,19.88458,2197.6406,1.2305682,544172.0,20.67033,0,,,,,659.3517106084248,3.5170688e-05,250.26439988967917,5.322512e-05,-0.000389169,0.0064798566
544180.1,20.655987,0,0.0017209322,659.3516260226646,250.26408439637277,1810,526846.06,19.884636,2195.6416,1.2339379,544180.1,20.655987,0,,,,,659.3516260226646,3.5171786e-05,250.26408439637277,5.324431e-05,-0.00047395754,0.0060673747
544135.6,20.6685,0,0.0017214665,659.3512719444163,250.26402655917622,1811,526850.0,19.884092,2192.646,1.2340126,544135.6,20.6685,0,,,,,659.3512719444163,3.5173784e-05,250.26402655917622,5.3225664e-05,-0.00068908266,0.0063393866
544188.0,20.64459,0,0.0017220009,659.3516349255543,250.26373926396658,1812,526844.1,19.884298,2193.694,1.2317175,544188.0,20.64459,0,,,,,659.3516349255543,3.5172186e-05,250.26373926396658,5.3239513e-05,-0.0005399434,0.0058046305
544170.75,20.657696,0,0.001722535,659.3514444601769,250.26390408115066,1813,526867.94,19.884157,2196.1123,1.2295405,544170.75,20.657696,0,,,,,659.3514444601769,3.516928e-05,250.26390408115066,5.3228578e-05,-0.00068069,0.005982493
544172.4,20.667812,0,0.001723069,659.3515886065284,250.26361925305417,1814,526820.3,19.883883,2202.018,1.2321925,544172.4,20.667812,0,,,,,659.3515886065284,3.5174777e-05,250.26361925305417,5.324014e-05,-0.00054000155,0.0057331133
544098.7,20.658205,0,0.001723603,659.3513400014225,250.26343582555998,1815,526789.06,19.883171,2198.5012,1.2329277,544098.7,20.658205,0,,,,,659.3513400014225,3.5173744e-05,250.26343582555998,5.3235988e-05,-0.0007859698,0.0055220206
544135.1,20.665834,0,0.0017241368,659.3518149256699,250.26358546279184,1816,526791.7,19.883144,2197.4382,1.23232,544135.1,20.665834,0,,,,,659.3518149256699,3.517461e-05,250.26358546279184,5.3242544e-05,-0.0002990233,0.0056973407
544132.2,20.66158,0,0.0017246705,659.3518294251912,250.2639188733939,1817,526782.0,19.883316,2197.6577,1.2325561,544132.2,20.66158,0,,,,,659.3518294251912,3.5174784e-05,250.2639188733939,5.3239743e-05,-0.00033725766,0.0059766206
544163.1,20.663992,0,0.0017252042,659.3514849552686,250.26360867037272,1818,526815.06,19.883612,2202.3325,1.2301711,544163.1,20.663992,0,,,,,659.3514849552686,3.517522e-05,250.26360867037272,5.3239775e-05,-0.0006296344,0.005769992
544181.06,20.66072,0,0.0017257376,659.3515825405846,250.26360747026933,1819,526820.75,19.884018,2200.061,1.2303567,544181.06,20.66072,0,,,,,659.3515825405846,3.517406e-05,250.26360747026933,5.324413e-05,-0.00059276045,0.005654033
544145.6,20.659597,0,0.001726271,659.3516152397326,250.26395531962157,1820,526803.6,19.883926,2196.2974,1.2332726,544145.6,20.659597,0,,,,,659.3516152397326,3.5173474e-05,250.26395531962157,5.324462e-05,-0.0005235244,0.0059806327
544158.75,20.657082,0,0.0017268043,659.3513952816572,250.2631755156271,1821,526797.06,19.883331,2197.8315,1.2306459,544158.75,20.657082,0,,,,,659.3513952816572,3.5176065e-05,250.2631755156271,5.324187e-05,-0.0007071586,0.0053334753
544165.1,20.650331,0,0.0017273375,659.3514922646192,250.26316914346114,1822,526811.7,19.883408,2201.5547,1.2325382,544165.1,20.650331,0,,,,,659.3514922646192,3.51739e-05,250.26316914346114,5.3236075e-05,-0.00063422305,0.00531665
544143.25,20.661903,0,0.0017278705,659.3516212630485,250.2629784375414,1823,526777.1,19.883444,2196.6724,1.2327206,544143.25,20.661903,0,,,,,659.3516212630485,3.51782e-05,250.2629784375414,5.325046e-05,-0.0005217518,0.0050905496
544143.0,20.667662,0,0.0017284035,659.3515715383678,250.2630694330027,1824,526810.94,19.883432,2195.3582,1.2336316,544143.0,20.667662,0,,,,,659.3515715383678,3.517331e-05,250.2630694330027,5.323573e-05,-0.00057372794,0.0053110714
544143.6,20.660028,0,0.0017289363,659.3513554887745,250.26243168972152,1825,526763.7,19.881973,2201.1382,1.2320889,544143.6,20.660028,0,,,,,659.3513554887745,3.5177138e-05,250.26243168972152,5.3248514e-05,-0.00080163137,0.004511283
544152.4,20.665932,128,0.0017294692,659.3514947884426,250.26271306267301,1826,526793.44,19.882042,2199.5093,1.2311695,544152.4,20.665932,128,,,,,659.3514947884426,3.5174136e-05,250.26271306267301,5.324287e-05,-0.00067251775,0.0050054765
544097.94,20.672817,0,0.0017300018,659.3515601428603,250.262787402761,1827,526714.0,19.88141,2196.9915,1.2334747,544097.94,20.672817,0,,,,,659.3515601428603,3.5181074e-05,250.262787402761,5.326016e-05,-0.0006934587,0.0048054648
544203.3,20.670158,0,0.0017305344,659.3513327329322,250.26275369411408,1828,526845.94,19.882853,2198.115,1.2333977,544203.3,20.670158,0,,,,,659.3513327329322,3.5172645e-05,250.26275369411408,5.3231244e-05,-0.00085783773,0.005014644
544148.1,20.651175,0,0.0017310667,659.3517295711349,250.26318084049336,1829,526728.1,19.88295,2197.0774,1.2332747,544148.1,20.651175,0,,,,,659.3517295711349,3.5181263e-05,250.26318084049336,5.326119e-05,-0.00046456011,0.005251895
544152.06,20.661226,0,0.0017321312,659.3522608716477,250.26339094837732,1831,526745.1,19.883005,2201.075,1.2307613,544152.06,20.661226,0,,,,,659.3522608716477,3.5178633e-05,250.26339094837732,5.325517e-05,-5.0156887e-06,0.0055805854
544175.5,20.681873,0,0.0017326634,659.3527175741547,250.26418717498223,1832,526820.6,19.883598,2200.9297,1.2305815,544175.5,20.681873,0,,,,,659.3527175741547,3.5172437e-05,250.26418717498223,5.3232467e-05,0.0005097288,0.0064752502
544141.3,20.677065,0,0.0017331954,659.3526899892205,250.2634874125919,1833,526744.1,19.882456,2190.3901,1.2325321,544141.3,20.677065,0,,,,,659.3526899892205,3.517888e-05,250.2634874125919,5.3242882e-05,0.0003703673,0.00572192
544151.5,20.667795,0,0.0017337273,659.3523885456784,250.26301915811231,1834,526780.06,19.88298,2195.2925,1.2326832,544151.5,20.667795,0,,,,,659.3523885456784,3.517593e-05,250.26301915811231,5.3238397e-05,0.00016593664,0.0052569625
544148.44,20.675543,0,0.0017342591,659.3524772197272,250.26338128937425,1835,526739.9,19.88232,2195.3977,1.2303069,544148.44,20.675543,0,,,,,659.3524772197272,3.51789e-05,250.26338128937425,5.3254007e-05,0.00022725742,0.0054480447
544130.1,20.679945,0,0.0017347907,659.3523354552972,250.26343340829868,1836,526752.06,19.882595,2198.0925,1.2313849,544130.1,20.679945,0,,,,,659.3523354552972,3.517732e-05,250.26343340829868,5.324421e-05,0.00019223976,0.0057341005
544151.6,20.664623,0,0.0017353223,659.3521664218554,250.26293370743326,1837,526750.06,19.88277,2193.561,1.236361,544151.6,20.664623,0,,,,,659.3521664218554,3.5178982e-05,250.26293370743326,5.3251213e-05,-8.915155e-05,0.0050458717
544106.6,20.65829,8192,0.0017358537,659.3521613118489,250.2633822822952,1838,526744.56,19.88242,2198.8887,1.2313304,544106.6,20.65829,8192,,,,,659.3521613118489,3.517871e-05,250.2633822822952,5.3244366e-05,-3.233243e-05,0.005688962
544171.8,20.675177,0,0.001736385,659.3528860845618,250.26372782636906,1839,526785.5,19.88328,2198.297,1.2349397,544171.8,20.675177,0,,,,,659.3528860845618,3.5174882e-05,250.26372782636906,5.32409e-05,0.00057739805,0.0060349773
544112.44,20.675562,8192,0.0017369164,659.3530586509474,250.2641906690074,1840,526743.25,19.882719,2196.0088,1.2335112,544112.44,20.675562,8192,,,,,659.3530586509474,3.5176774e-05,250.2641906690074,5.324658e-05,0.0007183161,0.0064166817
544121.44,20.683773,0,0.0017374475,659.3527316442402,250.2634983703734,1841,526725.25,19.882265,2198.3848,1.2313665,544121.44,20.683773,0,,,,,659.3527316442402,3.5180583e-05,250.2634983703734,5.3251482e-05,0.000428067,0.0056868806
544088.4,20.667402,0,0.0017379784,659.3522602051953,250.26296455691164,1842,526700.56,19.881674,2196.1628,1.2301382,544088.4,20.667402,0,,,,,659.3522602051953,3.5181674e-05,250.26296455691164,5.3251457e-05,5.2123596e-06,0.005258664
544120.56,20.675766,0,0.0017385094,659.3523797871703,250.26307709983405,1843,526718.1,19.88196,2200.27,1.2322588,544120.56,20.675766,0,,,,,659.3523797871703,3.5182235e-05,250.26307709983405,5.325062e-05,0.00017694055,0.0053319726
544111.1,20.670225,0,0.0017390401,659.3522079567987,250.2624699187606,1844,526695.4,19.881674,2199.1494,1.2317078,544111.1,20.670225,0,,,,,659.3522079567987,3.5184115e-05,250.2624699187606,5.325112e-05,-7.244563e-05,0.0046075396
544028.06,20.652702,0,0.0017395709,659.3514584283805,250.26197913376762,1845,526653.6,19.879807,2200.634,1.230958,544028.06,20.652702,0,,,,,659.3514584283805,3.518173e-05,250.26197913376762,5.3247735e-05,-0.0006575152,0.004338494
544082.7,20.668991,0,0.0017401015,659.3518780888276,250.26198152347467,1846,526679.2,19.880302,2203.17,1.2313584,544082.7,20.668991,0,,,,,659.3518780888276,3.5184592e-05,250.26198152347467,5.3251188e-05,-0.00038459082,0.0043172506
544125.9,20.647581,0,0.0017406319,659.35209705087,250.26273928005688,1847,526747.5,19.882418,2201.703,1.2308754,544125.9,20.647581,0,,,,,659.35209705087,3.51793e-05,250.26273928005688,5.323838e-05,-9.452529e-05,0.0051322957
544142.94,20.66459,0,0.0017411623,659.3520216993436,250.2621212272366,1848,526731.6,19.881172,2205.7644,1.2325381,544142.94,20.66459,0,,,,,659.3520216993436,3.518029e-05,250.2621212272366,5.3247848e-05,-0.0002494692,0.0044164443
544109.0,20.669973,0,0.0017416925,659.3517378156147,250.2617746549243,1849,526702.06,19.880648,2204.085,1.2316496,544109.0,20.669973,0,,,,,659.3517378156147,3.518131e-05,250.2617746549243,5.3248634e-05,-0.00042347648,0.004151776
544108.7,20.672358,0,0.0017422227,659.3521688840108,250.2617069957251,1850,526665.6,19.880238,2203.463,1.2316215,544108.7,20.672358,0,,,,,659.3521688840108,3.5183464e-05,250.2617069957251,5.3262895e-05,-7.7464916e-05,0.003936316
544171.6,20.660776,0,0.0017427527,659.3516746995736,250.2615934451146,1851,526762.06,19.883625,2206.9744,1.2304219,544171.6,20.660776,0,,,,,659.3516746995736,3.5186535e-05,250.2615934451146,5.3245778e-05,-0.0005297019,0.003893539
544148.8,20.664928,0,0.0017432827,659.3518195990093,250.26124468080056,1852,526694.8,19.880808,2212.305,1.2325281,544148.8,20.664928,0,,,,,659.3518195990093,3.5185672e-05,250.26124468080056,5.326177e-05,-0.0004097555,0.0034419012
544099.25,20.660656,8192,0.0017438125,659.3518795651289,250.26181016752702,1853,526708.25,19.88085,2199.5193,1.2313471,544099.25,20.660656,8192,,,,,659.3518795651289,3.5182045e-05,250.26181016752702,5.3250045e-05,-0.000326397,0.004181372
544135.5,20.673218,0,0.0017443423,659.3519524386126,250.2618480472595,1854,526712.3,19.880903,2200.8535,1.2336667,544135.5,20.673218,0,,,,,659.3519524386126,3.5181503e-05,250.2618480472595,5.325147e-05,-0.00031904134,0.004200085
544101.2,20.673903,0,0.0017448718,659.3520427258522,250.26199914959668,1855,526706.3,19.8805,2206.454,1.2282596,544101.2,20.673903,0,,,,,659.3520427258522,3.5180674e-05,250.26199914959668,5.3244414e-05,-0.00021568198,0.004448624
544100.75,20.675554,0,0.0017454013,659.3518291133747,250.26102089251023,1856,526633.0,19.881996,2207.7747,1.231517,544100.75,20.675554,0,,,,,659.3518291133747,3.5190056e-05,250.26102089251023,5.327355e-05,-0.00052341627,0.0032658565
544129.6,20.675507,0,0.0017459306,659.3521398176001,250.26134725637183,1857,526694.8,19.880445,2199.6724,1.2306502,544129.6,20.675507,0,,,,,659.3521398176001,3.518287e-05,250.26134725637183,5.3251697e-05,-7.945838e-05,0.003833126
544141.5,20.653158,0,0.00174646,659.3522001536503,250.26126949491868,1858,526647.4,19.88076,2203.847,1.2303877,544141.5,20.653158,0,,,,,659.3522001536503,3.5189027e-05,250.26126949491868,5.326925e-05,-0.00012520788,0.0034870764
544107.1,20.665194,0,0.0017469891,659.3516364511231,250.26104891785693,1859,526675.4,19.882765,2199.375,1.2326857,544107.1,20.665194,0,,,,,659.3516364511231,3.5185723e-05,250.26104891785693,5.3259646e-05,-0.0005584687,0.0034667447
544103.9,20.670961,0,0.0017475182,659.3519784172695,250.261077038792,1860,526609.56,19.880497,2203.2178,1.2337849,544103.9,20.670961,0,,,,,659.3519784172695,3.5192257e-05,250.261077038792,5.32735e-05,-0.0002696631,0.003341311
544143.8,20.653885,0,0.0017480472,659.3519779572111,250.26108384533524,1861,526689.6,19.880484,2205.6514,1.2321324,544143.8,20.653885,0,,,,,659.3519779572111,3.5183315e-05,250.26108384533524,5.3257823e-05,-0.00023812454,0.0033912438
544135.2,20.668173,0,0.001748576,659.3523392224718,250.26105195804314,1862,526651.8,19.880827,2202.239,1.233162,544135.2,20.668173,0,,,,,659.3523392224718,3.5187364e-05,250.26105195804314,5.3271833e-05,-6.912343e-05,0.0033795931
544150.56,20.665848,0,0.0017491047,659.3525955208281,250.26149048077497,1863,526664.06,19.880413,2203.4236,1.2288136,544150.56,20.665848,0,,,,,659.3525955208281,3.518702e-05,250.26149048077497,5.326651e-05,0.0002667216,0.0038552957
544124.4,20.652008,0,0.0017496333,659.3521296437871,250.2609282335663,1864,526595.2,19.880053,2203.852,1.2278764,544124.4,20.652008,0,,,,,659.3521296437871,3.5193672e-05,250.2609282335663,5.327795e-05,-0.00016574688,0.0031537306
544151.25,20.665058,0,0.0017501619,659.3518680113808,250.2609360683334,1865,526651.0,19.881601,2201.4226,1.2331301,544151.25,20.665058,0,,,,,659.3518680113808,3.5191493e-05,250.2609360683334,5.3272925e-05,-0.00042291766,0.0032896362
544108.5,20.647577,0,0.0017506902,659.3517443236537,250.26036821635176,1866,526607.5,19.881332,2201.756,1.2349011,544108.5,20.647577,0,,,,,659.3517443236537,3.519398e-05,250.26036821635176,5.3282412e-05,-0.0005229934,0.002666977
544099.44,20.651487,0,0.0017512185,659.3518942707217,250.26062107890232,1867,526585.25,19.87995,2203.4197,1.2328314,544099.44,20.651487,0,,,,,659.3518942707217,3.51935e-05,250.26062107890232,5.327456e-05,-0.0004035793,0.0029681884
544145.9,20.673487,0,0.0017517466,659.3516689533863,250.26042259904338,1868,526621.9,19.882978,2195.4768,1.2303542,544145.9,20.673487,0,,,,,659.3516689533863,3.5191264e-05,250.26042259904338,5.3277927e-05,-0.0005511541,0.0027666504
544189.6,20.662792,0,0.0017522747,659.3518609760941,250.26057329905183,1869,526688.1,19.883574,2201.9792,1.2282263,544189.6,20.662792,0,,,,,659.3518609760941,3.5186906e-05,250.26057329905183,5.3267082e-05,-0.0004058853,0.003077726
544095.94,20.678125,0,0.0017528026,659.3520331450043,250.26064813305024,1870,526596.94,19.879902,2196.5208,1.233491,544095.94,20.678125,0,,,,,659.3520331450043,3.5191977e-05,250.26064813305024,5.3271644e-05,-0.00035543152,0.0029205475
544122.3,20.680084,0,0.0017533306,659.3517978521704,250.25986293939746,1871,526593.94,19.882591,2198.1294,1.2321439,544122.3,20.680084,0,,,,,659.3517978521704,3.5193443e-05,250.25986293939746,5.3281874e-05,-0.0005636303,0.0023245446
544085.2,20.655918,0,0.0017538583,659.3515140019407,250.26003040620571,1872,526583.4,19.882744,2197.643,1.2328432,544085.2,20.655918,0,,,,,659.3515140019407,3.5194935e-05,250.26003040620571,5.3288157e-05,-0.00080313,0.002308903
544093.94,20.665646,0,0.0017543859,659.3516323371913,250.25959239342177,1873,526542.1,19.882048,2197.8064,1.2311198,544093.94,20.665646,0,,,,,659.3516323371913,3.5198027e-05,250.25959239342177,5.3293224e-05,-0.00072438375,0.0019111292
544101.0,20.674692,0,0.0017549134,659.351640700889,250.26002718945486,1874,526560.25,19.882233,2195.2278,1.2315669,544101.0,20.674692,0,,,,,659.351640700889,3.5193858e-05,250.26002718945486,5.3287225e-05,-0.0006154953,0.002310671
544116.5,20.66712,8192,0.0017554408,659.3517716752103,250.25963776907454,1875,526545.0,19.882206,2198.7224,1.2314602,544116.5,20.66712,8192,,,,,659.3517716752103,3.519863e-05,250.25963776907454,5.3297015e-05,-0.0005270646,0.0019860493
544135.56,20.670673,0,0.0017559681,659.3517402498285,250.25969537418297,1876,526586.06,19.882162,2197.5422,1.2301632,544135.56,20.670673,0,,,,,659.3517402498285,3.5195615e-05,250.25969537418297,5.3281045e-05,-0.0004899849,0.002171115
544153.0,20.66363,8192,0.0017564953,659.3525042906374,250.25994460849734,1877,526586.7,19.880194,2192.6724,1.2315298,544153.0,20.66363,8192,,,,,659.3525042906374,3.519549e-05,250.25994460849734,5.328767e-05,-2.3296483e-05,0.002301069
544122.4,20.672157,0,0.0017570223,659.3520353611227,250.25980059650846,1878,526581.3,19.881992,2195.1155,1.2302203,544122.4,20.672157,0,,,,,659.3520353611227,3.5194887e-05,250.25980059650846,5.328123e-05,-0.00034921858,0.002321691
544144.8,20.67268,0,0.0017575494,659.3522132115277,250.2595705337819,1879,526542.9,19.87998,2194.9304,1.2303697,544144.8,20.67268,0,,,,,659.3522132115277,3.5196244e-05,250.2595705337819,5.3301093e-05,-0.00022722936,0.00195504
544180.1,20.668503,0,0.0017580761,659.3522661487756,250.259970581992,1880,526605.9,19.880503,2195.056,1.2309198,544180.1,20.668503,0,,,,,659.3522661487756,3.5194596e-05,250.259970581992,5.3283882e-05,-8.489418e-05,0.0024462203
544105.7,20.661036,0,0.0017586029,659.3523787307622,250.2592975799088,1881,526492.9,19.87941,2194.6616,1.2344077,544105.7,20.661036,0,,,,,659.3523787307622,3.5200283e-05,250.2592975799088,5.3308417e-05,-0.00013764114,0.0016222672
544128.0,20.663359,0,0.0017591296,659.3519626297908,250.2593521549577,1882,526547.3,19.881666,2194.656,1.231013,544128.0,20.663359,0,,,,,659.3519626297908,3.5198016e-05,250.2593521549577,5.3290158e-05,-0.00041694826,0.0018490847
544146.44,20.666525,8192,0.001759656,659.3523376647047,250.25960692007638,1883,526502.56,19.879593,2191.6677,1.2312384,544146.44,20.666525,8192,,,,,659.3523376647047,3.5201938e-05,250.25960692007638,5.3311243e-05,-2.8799568e-05,0.0019040053
544134.1,20.67512,0,0.0017601824,659.3520500735976,250.25931091795513,1884,526569.1,19.88195,2192.4272,1.232242,544134.1,20.67512,0,,,,,659.3520500735976,3.5196314e-05,250.25931091795513,5.328484e-05,-0.00025943518,0.0018767291
544087.75,20.660446,0,0.0017607088,659.3526044840881,250.2590150882759,1885,526465.06,19.878227,2191.6228,1.2315831,544087.75,20.660446,0,,,,,659.3526044840881,3.5201363e-05,250.2590150882759,5.3298852e-05,7.8142504e-05,0.0014960034
544113.94,20.662819,0,0.001761235,659.3524802243596,250.2591864492699,1886,526531.0,19.879091,2192.4382,1.2281488,544113.94,20.662819,0,,,,,659.3524802243596,3.519719e-05,250.2591864492699,5.3285927e-05,1.5874255e-05,0.0018349986
544036.2,20.661339,0,0.001761761,659.35221012876,250.25884276738395,1887,526393.44,19.877808,2190.3323,1.2337255,544036.2,20.661339,0,,,,,659.35221012876,3.520671e-05,250.25884276738395,5.3320753e-05,-0.00023164277,0.001216435
544014.9,20.672403,8192,0.001762287,659.3519481523622,250.25878315886243,1888,526418.9,19.879782,2190.9082,1.231164,544014.9,20.672403,8192,,,,,659.3519481523622,3.5205405e-05,250.25878315886243,5.330521e-05,-0.000446837,0.0013198653
544103.0,20.680027,0,0.0017628128,659.3518558115542,250.2583287513068,1889,526451.1,19.880484,2191.14,1.229249,544103.0,20.680027,0,,,,,659.3518558115542,3.5205812e-05,250.2583287513068,5.331101e-05,-0.00057344127,0.0006342191
544118.75,20.660048,0,0.0017633386,659.3517395444063,250.25870917759687,1890,526508.5,19.881348,2190.256,1.231705,544118.75,20.660048,0,,,,,659.3517395444063,3.520001e-05,250.25870917759687,5.3298885e-05,-0.00059819897,0.0012052892
544148.75,20.656506,0,0.0017638642,659.3522217056421,250.2588438950973,1891,526472.75,19.878914,2192.135,1.231599,544148.75,20.656506,0,,,,,659.3522217056421,3.520273e-05,250.2588438950973,5.3316537e-05,-0.0002831373,0.0012568227
544181.0,20.666916,0,0.0017643897,659.3518870081484,250.2586442365214,1892,526557.3,19.881664,2192.3596,1.2308376,544181.0,20.666916,0,,,,,659.3518870081484,3.5198038e-05,250.2586442365214,5.3290692e-05,-0.00040295115,0.0012856374
544096.2,20.668533,0,0.0017649151,659.3523643482481,250.2587846305399,1893,526462.6,19.878857,2193.9053,1.2316221,544096.2,20.668533,0,,,,,659.3523643482481,3.5202702e-05,250.2587846305399,5.330997e-05,-0.00015390947,0.0013680079
544054.44,20.667776,0,0.0017654405,659.352024664592,250.25866320127886,1894,526462.4,19.88031,2200.4285,1.2305187,544054.44,20.667776,0,,,,,659.352024664592,3.5202927e-05,250.25866320127886,5.3297383e-05,-0.0003757511,0.0012465692
544184.06,20.666164,0,0.0017659656,659.3521041711899,250.25899045330323,1895,526488.7,19.879293,2195.5645,1.2299601,544184.06,20.666164,0,,,,,659.3521041711899,3.520612e-05,250.25899045330323,5.3317613e-05,-0.00044248215,0.0013030402
544158.7,20.685753,0,0.0017664906,659.3522321126145,250.25919397141524,1896,526508.4,19.879503,2194.7358,1.2316653,544158.7,20.685753,0,,,,,659.3522321126145,3.520208e-05,250.25919397141524,5.3307685e-05,-0.0001854218,0.0017552852
544197.75,20.66444,0,0.0017670156,659.3520427193503,250.25851431578363,1897,526493.44,19.879349,2195.81,1.2304716,544197.75,20.66444,0,,,,,659.3520427193503,3.520349e-05,250.25851431578363,5.3316962e-05,-0.0004137497,0.0009811762
544178.9,20.679415,0,0.0017675405,659.3520142890407,250.2586093081863,1898,526504.75,19.880371,2191.5747,1.2305018,544178.9,20.679415,0,,,,,659.3520142890407,3.5202385e-05,250.2586093081863,5.330779e-05,-0.00045145382,0.0010244029
544138.5,20.668903,0,0.0017680652,659.3519713901021,250.25823087081787,1899,526439.06,19.880478,2196.8877,1.2293411,544138.5,20.668903,0,,,,,659.3519713901021,3.5208388e-05,250.25823087081787,5.3325526e-05,-0.0005556555,0.0006295268
544136.44,20.659565,0,0.0017685898,659.3518021422708,250.2578800144228,1900,526453.2,19.880621,2196.157,1.2305257,544136.44,20.659565,0,,,,,659.3518021422708,3.5206016e-05,250.2578800144228,5.3318247e-05,-0.00063439977,0.00040617381
544084.7,20.666393,8192,0.0017691143,659.352041938613,250.2583307319084,1901,526426.44,19.879862,2189.523,1.2333688,544084.7,20.666393,8192,,,,,659.352041938613,3.5220095e-05,250.2583307319084,5.3308693e-05,-0.0003556391,0.0009059801
544141.5,20.677114,0,0.0017696387,659.3520379706797,250.2580383786916,1902,526502.94,19.8815,2190.7134,1.2325926,544141.5,20.677114,0,,,,,659.3520379706797,3.520263e-05,250.2580383786916,5.3302665e-05,-0.00041577645,0.0007889157
544143.06,20.67745,0,0.001770163,659.3515821994384,250.25766765763666,1903,526451.75,19.880621,2194.205,1.2322295,544143.06,20.67745,0,,,,,659.3515821994384,3.5205907e-05,250.25766765763666,5.3316046e-05,-0.0009338193,5.9772163e-05
544131.1,20.68271,0,0.0017706872,659.3520777834776,250.25821905475564,1904,526437.94,19.87833,2192.5974,1.229789,544131.1,20.68271,0,,,,,659.3520777834776,3.5207642e-05,250.25821905475564,5.3324664e-05,-0.00034385346,0.000773492
544169.0,20.672781,0,0.0017712113,659.3519870331243,250.25802127933576,1905,526451.6,19.880793,2188.078,1.2333174,544169.0,20.672781,0,,,,,659.3519870331243,3.520776e-05,250.25802127933576,5.332e-05,-0.0005132532,0.00038770013
544118.1,20.673084,0,0.0017717351,659.3520045818692,250.2577062780636,1906,526375.75,19.87953,2190.6133,1.2324165,544118.1,20.673084,0,,,,,659.3520045818692,3.5211946e-05,250.2577062780636,5.332626e-05,-0.00044214484,0.00025108692
544155.75,20.672123,0,0.0017727828,659.3520369412198,250.25777010776164,1908,526409.25,19.880056,2194.5754,1.2317849,544155.75,20.672123,0,,,,,659.3520369412198,3.5210804e-05,250.25777010776164,5.3328833e-05,-0.00049768627,0.000156856
544108.0,20.676445,0,0.0017733064,659.3524080562765,250.2582171967342,1909,526395.3,19.877722,2194.0933,1.229947,544108.0,20.676445,0,,,,,659.3524080562765,3.520952e-05,250.2582171967342,5.3325064e-05,-0.00012319806,0.000813689
544156.94,20.673798,0,0.0017738298,659.3523185110671,250.25762518868333,1910,526456.25,19.880901,2203.5095,1.2330356,544156.94,20.673798,0,,,,,659.3523185110671,3.5208002e-05,250.25762518868333,5.3319e-05,-0.00025477668,0.0002827861
544146.3,20.664268,0,0.0017743532,659.3526219704676,250.25805066834775,1911,526439.56,19.87842,2190.6228,1.231395,544146.3,20.664268,0,,,,,659.3526219704676,3.520599e-05,250.25805066834775,5.3318105e-05,4.6741807e-05,0.0006542572
544136.5,20.656313,8192,0.0017748765,659.3520547431704,250.2572653010216,1912,526410.1,19.880047,2190.393,1.2321997,544136.5,20.656313,8192,,,,,659.3520547431704,3.520973e-05,250.2572653010216,5.3330637e-05,-0.0004744627,-0.00020776819
544171.3,20.6695,0,0.0017753997,659.3519005829293,250.25715769748484,1913,526438.56,19.8804,2192.1208,1.2310908,544171.3,20.6695,0,,,,,659.3519005829293,3.5206613e-05,250.25715769748484,5.332431e-05,-0.0005579714,-0.00021935534
