time,flux
155.39982508984394,544116.5
155.42025916854618,544153.4
155.44069324724842,544157.0
155.46112742594414,544132.56
155.48156140417996,544171.5
155.52242946064507,544149.2
155.54286363864958,544086.06
155.5837316944162,544102.0
155.60416587218788,544062.2
155.62459994948586,544089.2
155.64503402702394,544123.9
155.6654680040956,544137.94
155.68590218140162,544167.94
155.70633625823393,544162.7
155.72677023507276,544195.94
155.74720431191236,544116.6
155.76763848827977,544135.9
155.78807246488577,544131.1
155.80850654102687,544098.6
155.8289407173943,544072.8
155.8493746933018,544073.8
155.86980876921007,544090.75
155.89024284511106,544076.6
155.91067702078726,544108.3
155.9311109962291,544115.44
155.95154507166444,544181.56
155.97197924687498,544152.0
155.9924132218439,544120.44
156.01284729682084,544174.8
156.03328127179702,544070.75
156.0537154465419,544142.44
156.0741495210459,544144.0
156.0945835955572,544114.6
156.11501766982838,544131.5
156.135451743874,544116.2
156.15588581791962,544139.4
156.1763197919645,544158.7
156.19675396577077,544106.75
156.21718803935073,544124.2
156.23762201292993,544092.56
156.2580560862698,544098.3
156.27849025938485,544105.06
156.2989242324984,544158.94
156.31935830560542,544119.3
156.33979247825482,544125.7
156.36022645113553,544205.2
156.38066052354407,544164.44
156.40109459595988,544145.25
156.42152876837645,544126.9
156.4419627405514,544130.25
156.46239681250154,544125.4
156.48283098444517,544193.1
156.50326495616173,544160.2
156.52369902787905,544141.75
156.54413309936353,544097.6
156.56456717060792,544143.75
156.58500124185957,544147.44
156.6054353128784,544137.2
156.62586938388995,544155.5
156.64630345467594,544145.4
156.66673752546194,544120.0
156.68717159600783,544091.06
156.70760566632816,544006.7
156.7280397366485,544080.8
156.74847380672873,544112.25
156.76890777681547,544125.75
156.7893419466709,544138.56
156.8097760165183,544131.0
156.8302100859073,544168.7
156.85064415552915,544143.75
156.87107822467806,544091.75
156.89151229406707,544126.8
156.91194626298966,544136.6
156.9323804319065,544106.8
156.95281450082985,544153.7
156.97324846928677,544124.06
156.99368263797078,544126.0
157.01411670619564,544147.25
157.03455067441973,544110.0
157.05498474263732,544127.4
157.0754189106301,544122.7
157.09585287838854,544094.5
157.11628694614046,544012.5
157.1367211136676,544059.2
157.15715518119396,544118.0
157.17758914847946,544093.44
157.19802321554016,544125.4
157.21845738260163,544150.5
157.23889134942146,544142.56
157.25932541624934,544114.56
157.30019354919932,544143.0
157.32062761556153,544117.25
157.34106168169092,544120.9
157.36149574781302,544148.2
157.38192981370958,544149.0
157.40236387960613,544191.5
157.4227978452691,544170.06
157.46366607612435,544141.2
157.48410004131438,544100.1
157.5045342065132,544097.5
157.52496827147843,544028.7
157.5454022362028,544081.5
157.5658363009352,544052.25
157.58627046543552,544155.25
157.60670442992705,544136.56
157.6271384941938,544133.3
157.64757265822846,544116.75
157.6884406860554,544218.1
157.70887474985648,544124.5
157.7293089134182,544134.1
157.7497428769857,544177.8
157.7701769403211,544148.6
157.79061110341718,544158.4
157.811045066519,544087.6
157.83147912938875,544144.3
157.8519131920184,544210.7
157.87234725465532,544180.1
157.89278131729225,544136.8
157.91321537968906,544140.7
157.95408350379876,544169.5
157.9745175657299,544157.8
157.99495152766758,544182.75
158.0153856891411,544193.56
158.03581975083944,544207.94
158.05625371207861,544206.25
158.07668777331855,544175.9
158.09712193455198,544164.5
158.1175559955591,544128.8
158.1379899563326,544174.5
158.15842411686754,544183.25
158.1788581776418,544164.2
158.19929213794967,544176.75
158.219726198251,544237.06
158.24016035832756,544152.44
158.30146253784915,544222.3
158.32189659745927,544187.6
158.34233055682853,544121.7
158.36276461620582,544054.2
158.38319877535105,544073.3
158.40363283448823,544095.75
158.42406679316628,544158.4
158.46493501051737,544186.5
158.48536896896258,544163.4
158.50580302740855,544168.75
158.52623718561517,544182.3
158.54667114359472,544191.1
158.56710520157503,544118.25
158.58753925931524,544168.94
158.60797331682988,544187.7
158.62840737434453,544207.5
158.64884143185918,544171.6
158.66927558890166,544176.9
158.68970954594988,544213.25
158.7101436029916,544150.06
158.730577559807,544173.06
158.75101171639108,544157.0
158.7714457729744,544261.56
158.79187982931762,544135.06
158.8123138854353,544171.5
158.83274794154568,544199.9
158.8531819974305,544185.2
158.87361595331458,544170.8
158.89405010896735,544162.3
158.91448416437925,544222.0
158.93491811979766,544170.4
158.95535227521032,544165.56
158.97578633016383,544189.3
158.99622028511658,544194.5
159.0166543400701,544191.6
159.03708849455143,544224.44
159.05752244927135,544198.6
159.07795650352637,544154.7
159.0983905577741,544227.25
159.1188247120299,544233.06
159.13925866605132,544186.4
159.1596927198334,544135.0
159.1801268733907,544129.75
159.20056082693918,544072.56
159.2209948804957,544118.9
159.24142883358581,544100.06
159.26186298691027,544217.8
159.30273109261907,544163.9
159.323165145237,544186.1
159.3435991978622,544174.06
159.36403325025458,544189.6
159.3844672026462,544226.44
159.40490135479922,544160.25
159.42533540672594,544220.8
159.4457693586519,544213.1
159.46620351033926,544190.94
159.5070715132606,544199.9
159.52750556448154,544167.9
159.54793971571053,544203.6
159.56837366670516,544199.56
159.58880771769327,544165.25
159.609241768223,544207.25
159.62967591898632,544188.0
159.67054391957208,544153.25
159.69097806986247,544126.25
159.71141201969294,544192.3
159.73184606952418,544158.7
159.75228011935542,544270.1
159.77271416894655,544169.1
159.79314821831213,544166.2
159.8135822676777,544169.1
159.83401631680317,544151.7
159.8544503657031,544193.25
159.874884414603,544260.9
159.89531836349488,544217.44
159.9157525119299,544215.3
159.93618656036415,544223.5
159.95662060879113,544212.94
159.97705465675972,544220.7
159.99748870496114,544194.25
160.01792275268963,544186.94
160.0383568004254,544147.3
160.05879084792832,544126.6
160.07922489542398,544121.9
160.09965894269408,544241.44
160.12009288996342,544233.56
160.14052703699417,544138.75
160.1609610837986,544207.94
160.1813950306023,544173.06
160.20182917716738,544159.0
160.22226322350616,544167.2
160.24269716984418,544205.75
160.26313121594285,544216.8
160.28356536204956,544186.44
160.30399930768908,544201.4
160.32443335355492,544237.1
160.36530154460343,544231.7
160.38573548977,544210.56
160.40616953494464,544204.25
160.4266036798872,544226.44
160.44703762482095,544183.1
160.4674716695299,544157.8
160.4879058140068,544226.8
160.5083397584749,544192.3
160.5287738027182,544184.9
160.5492078469615,544220.6
160.56964189073187,544219.0
160.59007593474234,544186.6
160.61050997828715,544188.25
160.6309439218312,544224.56
160.6513780653695,544233.5
160.67181210868148,544204.56
160.6922460517526,544219.3
160.71268019459967,544195.56
160.733114237446,544187.5
160.75354818028427,544196.2
160.77398222266493,544101.44
160.79441636504635,544196.75
160.81485040741973,544194.3
160.8352843495668,544219.1
160.85571849148255,544153.0
160.87615253315744,544127.25
160.89658647483884,544110.4
160.917020516521,544146.75
160.937454657731,544170.94
160.95788859894674,544212.3
160.97832264016324,544187.4
160.9987567811404,544178.8
161.01919072189048,544201.4
161.0396247624085,544170.56
161.06005880291923,544188.5
161.08049284343724,544188.44
161.1009268834896,544153.94
161.12136092353467,544167.4
161.16222900340654,544169.6
161.18266304298595,544126.25
161.20309698257188,544187.5
161.22353112169367,544165.8
161.26439919992845,544150.2
161.28483313904871,544192.3
161.30526727769757,544216.6
161.32570131635293,544144.1
161.3461352547747,544168.8
161.36656939319073,544174.2
161.3870034311476,544148.0
161.40743736933655,544193.44
161.44830554501095,544207.94
161.4687394825014,544180.2
161.48917351999262,544172.4
161.5096076572445,544182.5
161.53004159426928,544181.7
161.55047563128755,544180.5
161.59134380487376,544204.06
161.6117777414329,544146.8
161.9387222063233,544151.7
161.97959037432156,544161.8
162.0000244080802,544171.25
162.02045844184613,544161.75
162.04089247513912,544180.25
162.06132650843938,544126.8
162.08176044173888,544163.9
162.10219457480707,544160.4
162.1226286076344,544151.56
162.1430625402354,544181.6
162.16349667283066,544171.1
162.18393070543243,544213.5
162.20436463756778,544172.9
162.2247986697039,544117.56
162.24523280183348,544137.44
162.26566673350317,544153.75
162.28610076517361,544168.1
162.30653489683755,544229.1
162.32696892827516,544187.2
162.3474028594792,544166.9
162.36783689044387,544168.44
162.38827102141659,544154.8
162.4087049523805,544169.8
162.4291389828868,544165.06
162.44957291339233,544191.1
162.4700070438994,544191.1
162.49044107393274,544129.0
162.51087450397608,544204.4
162.5313086340102,544043.9
162.55174256381724,544093.06
162.57217659338494,544113.75
162.59261062272708,544066.8
162.61304475206998,544192.4
164.24776621006458,544074.0
164.2682002270667,544064.25
164.30906826083083,544133.2
164.3295022776001,544144.2
164.3499363939045,544128.0
164.37037041043368,544138.9
164.3908043265037,544121.94
164.4112383425745,544135.3
164.4316723584052,544127.7
164.45210637401033,544083.6
164.47254038961546,544130.94
164.53384243549226,544178.1
164.55427645039163,544185.06
164.57471046506544,544163.0
164.59514447973925,544153.9
164.61557849440578,544173.06
164.63601240861317,544186.1
164.65644652282208,544187.94
164.69731455076544,544143.0
164.71774856450793,544143.56
164.7381825780103,544130.1
164.7790505045632,544141.94
164.7994846178335,544120.8
164.81991863064468,544172.6
164.84035254345508,544174.5
164.8607866560269,544177.75
164.88122066860524,544128.06
164.90165458094998,544174.1
164.92208859305538,544175.6
164.9425227051688,544193.75
164.9629566170479,544180.25
164.9833906286949,544187.2
